STN_Code,Location_Name,Water_Body_Type,State_Name,Temperature_Min,Temperature_Max,DO_Min,DO_Max,pH_Min,pH_Max,Conductivity_Min,Conductivity_Max,BOD_Min,BOD_Max,Nitrate_Min,Nitrate_Max,Fecal_Coliform_Min,Fecal_Coliform_Max,Total_Coliform_Min,Total_Coliform_Max,Water_Quality,Pollution_Level
3664.0,BASAVANAHALLIKERE TANK,TANK,KARNATAKA,25.0,25.0,5.9,5.9,7.7,7.7,500.0,500.0,2.0,2.0,0.3,0.3,330.0,330.0,2200.0,2200.0,Good,Clean
3643.0,BEENNIGANAHALLI TANK,TANK,KARNATAKA,25.0,25.0,0.5,7.0,6.6,7.9,304.0,1079.0,3.0,24.0,0.73,2.7,3300.0,70000.0,24000.0,1600000.0,Poor,Highly Polluted
3619.0,BEGUR TANK,TANK,KARNATAKA,25.0,25.0,4.1,6.5,6.4,7.5,426.0,1444.0,3.0,10.0,0.7,8.0,2700.0,110000.0,24000.0,920000.0,Poor,Moderately Polluted
3693.0,BHATHIKERE TANK,TANK,KARNATAKA,26.0,32.0,0.5,7.3,7.1,7.8,260.0,890.0,3.0,12.0,0.3,6.87,,,,,Poor,Highly Polluted
3651.0,BHEEMSANDRA TANK,TANK,KARNATAKA,25.0,25.0,1.0,6.2,6.7,7.4,740.0,1870.0,4.0,46.0,2.0,78.0,3300.0,110000.0,35000.0,920000.0,Poor,Highly Polluted
3637.0,BYRAMANGALA TANK,TANK,KARNATAKA,25.0,25.0,2.2,6.1,6.8,7.7,821.0,1413.0,4.0,27.0,0.81,6.1,3300.0,120000.0,24000.0,920000.0,Poor,Highly Polluted
3595.0,BYRASANDRA TANK,TANK,KARNATAKA,25.0,25.1,3.2,6.2,6.5,7.7,274.0,1223.0,3.0,14.0,0.94,4.3,4800.0,150000.0,35000.0,1600000.0,Poor,Highly Polluted
4532.0,CHANDAPURA LAKE,TANK,KARNATAKA,25.0,25.0,0.3,5.0,6.7,7.4,1099.0,2309.0,6.0,42.0,1.0,27.0,2300.0,460000.0,24000.0,3500000.0,Poor,Highly Polluted
3606.0,DASARAHALLI TANK,TANK,KARNATAKA,25.0,26.0,2.9,6.8,6.1,7.4,194.0,1120.0,2.0,14.0,0.51,2.5,3300.0,40000.0,13000.0,350000.0,Poor,Highly Polluted
3634.0,DEVARAKERE TANK,TANK,KARNATAKA,25.0,25.0,3.0,7.3,6.5,7.6,271.0,2540.0,3.0,17.0,0.3,6.6,4700.0,94000.0,35000.0,920000.0,Poor,Highly Polluted
3641.0,DHOREKERE TANK,TANK,KARNATAKA,25.0,25.0,0.3,6.3,6.5,7.4,237.0,1145.0,3.8,39.0,0.7,5.2,2300.0,120000.0,24000.0,920000.0,Poor,Highly Polluted
3653.0,DODDAKERE TANK,TANK,KARNATAKA,25.0,26.0,4.8,7.2,6.5,7.3,155.0,406.0,3.0,6.0,0.3,1.0,2300.0,15000.0,24000.0,160000.0,Moderate,Slightly Polluted
3604.0,DODDANAKUNDI TANK,TANK,KARNATAKA,25.0,25.0,3.3,6.1,6.5,7.8,574.0,2730.0,4.0,10.0,1.1,4.5,3300.0,49000.0,35000.0,240000.0,Poor,Moderately Polluted
4526.0,DYAVASANDRA TANK,TANK,KARNATAKA,25.0,25.0,4.0,6.8,6.3,7.9,236.0,775.0,2.0,9.0,0.6,3.0,3300.0,14000.0,24000.0,160000.0,Poor,Moderately Polluted
3666.0,GANIGARAHOSAHALLIKERE TANK,TANK,KARNATAKA,21.0,25.0,4.6,6.0,7.6,8.3,460.0,1180.0,2.0,3.2,0.3,0.4,140.0,320.0,1100.0,2100.0,Moderate,Slightly Polluted
3676.0,GAVENAHALLIKERE,TANK,KARNATAKA,20.0,28.0,5.6,7.3,7.4,7.9,330.0,470.0,2.0,2.2,0.3,0.3,92.0,220.0,920.0,1400.0,Good,Clean
3671.0,HANUMANTHAPURAKATTE TANK,TANK,KARNATAKA,22.0,27.0,4.2,5.7,7.5,7.8,390.0,500.0,2.2,2.6,0.3,0.3,210.0,340.0,1700.0,2200.0,Good,Clean
3683.0,HEREKERE TANK,TANK,KARNATAKA,24.0,26.0,4.5,5.5,7.4,7.9,739.0,889.0,9.0,24.0,1.22,1.67,63.0,175.0,279.0,561.0,Poor,Highly Polluted
3598.0,HEROHALLI TANK,TANK,KARNATAKA,25.0,25.0,0.3,6.3,6.2,7.4,321.0,1566.0,4.0,30.0,0.3,6.3,3400.0,46000.0,24000.0,350000.0,Poor,Highly Polluted
3597.0,HESARAGHATTA TANK,TANK,KARNATAKA,25.0,25.0,4.8,6.6,5.4,8.1,123.0,702.0,2.0,7.0,0.3,2.4,4600.0,6300000.0,35000.0,54000000.0,Poor,Moderately Polluted
3559.0,HULLIGE TANK,TANK,KARNATAKA,24.0,29.0,6.9,7.5,7.4,8.4,312.0,1485.0,2.5,6.0,0.3,1.3,350.0,1400.0,1600.0,5400.0,Moderate,Slightly Polluted
3660.0,HUNASINA KERE TANK,TANK,KARNATAKA,21.0,27.0,5.3,7.1,7.3,7.8,440.0,530.0,2.0,2.6,0.3,0.3,170.0,700.0,1200.0,3500.0,Good,Clean
3561.0,HUNDIKERE (KOPPAL) TANK,TANK,KARNATAKA,24.0,29.0,7.0,7.6,7.5,8.4,326.0,1458.0,3.0,6.0,0.3,0.3,350.0,1300.0,1600.0,5400.0,Moderate,Slightly Polluted
3670.0,INORKATTE KERE,TANK,KARNATAKA,23.0,24.0,4.6,6.0,7.3,7.8,320.0,440.0,2.0,2.2,0.3,0.32,200.0,330.0,1700.0,2200.0,Good,Clean
3642.0,JIGANI TNAK,TANK,KARNATAKA,23.0,25.0,4.8,6.9,6.5,7.3,394.0,1543.0,2.0,20.0,1.0,4.0,2700.0,70000.0,24000.0,920000.0,Poor,Highly Polluted
3663.0,JOLADAKATTE TANK,TANK,KARNATAKA,21.0,27.0,4.2,5.8,7.7,8.1,390.0,650.0,2.1,3.0,0.3,0.3,210.0,470.0,1400.0,3500.0,Good,Clean
3682.0,KAKATI POND,TANK,KARNATAKA,21.0,32.0,4.0,9.0,8.4,10.3,1180.0,3819.0,1.1,16.2,0.4,6.53,920.0,1840.0,1600.0,3200.0,Poor,Highly Polluted
3607.0,KALKERE TANK,TANK,KARNATAKA,25.0,25.0,1.8,6.3,6.5,8.4,393.0,1201.0,4.0,25.0,0.4,5.3,3300.0,2800000.0,24000.0,16000000.0,Poor,Highly Polluted
4530.0,KAMMASANDRA TANK,TANK,KARNATAKA,25.0,25.0,0.3,4.1,6.7,7.3,1237.0,2135.0,9.0,101.0,1.8,16.0,2100.0,12000000.0,24000.0,92000000.0,Poor,Highly Polluted
3657.0,KANCHANAHALLI KOPPALU KERE,TANK,KARNATAKA,21.0,27.0,2.4,5.0,7.3,8.1,990.0,4300.0,3.4,6.8,0.5,1.9,110.0,700.0,920.0,4700.0,Poor,Moderately Polluted
3588.0,KARANJIKERE TANK,TANK,KARNATAKA,19.0,26.0,6.0,7.4,7.4,8.6,496.0,764.0,2.5,6.0,1.5,3.2,700.0,1100.0,4300.0,5800.0,Moderate,Slightly Polluted
3684.0,KELEGERE TANK,TANK,KARNATAKA,23.0,26.0,6.7,7.4,7.5,8.2,447.0,592.0,3.2,4.1,0.62,0.88,32.0,79.0,212.0,290.0,Moderate,Slightly Polluted
3639.0,KENGERI TANK,TANK,KARNATAKA,25.0,25.0,1.3,7.6,6.5,7.7,289.0,1389.0,3.0,40.0,0.59,6.3,3300.0,940000.0,24000.0,5400000.0,Poor,Highly Polluted
4511.0,KOGILU KERE,TANK,KARNATAKA,25.0,25.0,3.1,7.2,6.5,8.3,407.0,1332.0,3.0,13.0,0.4,4.4,3300.0,6300000.0,35000.0,160000000.0,Poor,Highly Polluted
3661.0,KOKKANAGHATTADODDAKERE TANK,TANK,KARNATAKA,22.0,27.0,3.6,6.9,7.7,8.8,500.0,2900.0,2.6,7.2,0.3,1.3,140.0,400.0,1100.0,2800.0,Poor,Moderately Polluted
3695.0,KONDAGGIKERE TANK,TANK,KARNATAKA,26.0,28.0,5.8,7.4,7.6,8.2,220.0,370.0,2.2,6.5,0.3,0.3,,,,,Poor,Moderately Polluted
3662.0,KOUSHIKA KERE,TANK,KARNATAKA,21.0,27.0,5.7,7.3,7.3,7.8,450.0,540.0,1.8,2.3,0.3,0.3,93.0,220.0,920.0,1400.0,Good,Clean
3692.0,KUNDUVADAKERE TANK,TANK,KARNATAKA,27.0,27.0,6.9,6.9,8.0,8.0,330.0,330.0,2.3,2.3,1.1,1.1,,,,,Good,Clean
3590.0,LALBAGH TANK,TANK,KARNATAKA,25.0,25.0,2.6,6.9,6.6,8.1,397.0,509.0,3.0,28.0,0.61,3.0,3100.0,49000.0,24000.0,540000.0,Poor,Highly Polluted
3665.0,LINGAPPANAKATTE TANK,TANK,KARNATAKA,21.0,27.0,5.0,7.0,7.5,7.9,370.0,620.0,2.0,3.0,0.3,0.3,94.0,270.0,920.0,1700.0,Good,Clean
3599.0,MADAVARA TANK,TANK,KARNATAKA,25.0,25.0,3.4,6.6,6.2,7.6,213.0,1240.0,2.0,13.0,0.56,3.8,2300.0,460000.0,24000.0,3500000.0,Poor,Highly Polluted
4503.0,MADHURE TANK,TANK,KARNATAKA,25.0,25.0,3.4,6.3,6.5,6.8,64.0,398.0,3.0,18.0,0.3,2.1,4900.0,11000000.0,24000.0,92000000.0,Poor,Highly Polluted
3589.0,MADIWALA TANK,TANK,KARNATAKA,25.0,25.0,4.2,7.1,6.7,8.4,286.0,1402.0,3.0,10.0,1.03,4.3,2300.0,170000.0,24000.0,1600000.0,Poor,Moderately Polluted
3659.0,MAKANA KERE,TANK,KARNATAKA,21.0,27.0,1.9,3.0,7.3,8.0,740.0,1400.0,3.8,5.8,0.7,1.2,930.0,2600.0,7000.0,13000.0,Moderate,Slightly Polluted
3635.0,MALATHAHALLI TANK,TANK,KARNATAKA,25.0,25.0,0.3,5.8,6.3,7.6,375.0,1898.0,4.0,38.0,1.6,7.8,4900.0,1100000.0,24000.0,9200000.0,Poor,Highly Polluted
4092.0,"MANCHALAPUR TANK, MANCHALAPUR, RAICHUR TQ & DIST",TANK,KARNATAKA,26.0,29.0,6.5,7.2,7.8,8.8,922.0,2385.0,6.0,18.0,0.3,2.27,7900.0,54000.0,35000.0,160000.0,Poor,Highly Polluted
4501.0,MANCHANABALE DAM,TANK,KARNATAKA,25.0,25.0,3.3,7.0,6.6,8.3,643.0,1100.0,4.0,10.0,0.3,14.04,3300.0,33000.0,24000.0,350000.0,Poor,Moderately Polluted
4512.0,MANCHANABALE DAM,TANK,KARNATAKA,25.0,25.0,0.3,6.5,6.5,7.4,183.0,1733.0,8.0,174.0,0.8,45.0,4600.0,63000.0,35000.0,540000.0,Poor,Highly Polluted
3697.0,MATTADAKERE TANK,TANK,KARNATAKA,24.0,29.5,4.2,8.4,7.2,8.4,770.0,920.0,5.0,34.0,0.3,3.0,,,,,Poor,Highly Polluted
3560.0,MAVENAKERE TANK,TANK,KARNATAKA,26.0,29.0,6.5,7.2,7.5,9.3,962.0,2156.0,7.0,30.0,0.3,0.36,14000.0,54000.0,54000.0,160000.0,Poor,Highly Polluted
3650.0,MELEKOTE TANK,TANK,KARNATAKA,25.0,25.0,1.1,6.4,6.6,8.0,704.0,1397.0,3.0,53.0,1.0,6.3,4600.0,110000.0,35000.0,920000.0,Poor,Highly Polluted
3648.0,MYDALA TANK,TANK,KARNATAKA,25.0,25.0,4.8,7.3,6.5,7.2,151.0,599.0,3.0,4.0,0.52,2.0,630.0,17000.0,5400.0,160000.0,Moderate,Slightly Polluted
3626.0,NAGAVARA TANK,TANK,KARNATAKA,25.0,25.0,1.0,7.1,6.5,8.0,308.0,773.0,3.0,35.0,0.5,3.0,4000.0,79000000.0,24000.0,540000000.0,Poor,Highly Polluted
3596.0,NAYANDANAHALLI TANK,TANK,KARNATAKA,25.0,25.1,0.3,6.0,6.1,8.0,211.0,1231.0,3.6,195.0,0.5,2.99,3300.0,700000.0,24000.0,3500000.0,Poor,Highly Polluted
3686.0,NIRASAGARAKERE TANK,TANK,KARNATAKA,24.0,25.0,7.3,7.6,7.5,8.2,326.0,438.0,1.0,2.5,0.32,0.92,2.0,14.0,10.0,32.0,Good,Clean
3687.0,NUGGIKERE TANK,TANK,KARNATAKA,23.0,25.0,6.5,6.9,7.3,8.1,620.0,850.0,3.2,3.8,0.72,1.92,19.0,52.0,76.0,148.0,Moderate,Slightly Polluted
3669.0,PEREMINAHALLI KERE,TANK,KARNATAKA,22.0,27.0,5.2,6.4,7.4,7.8,380.0,520.0,1.8,2.5,0.3,0.3,94.0,400.0,920.0,3300.0,Good,Clean
3565.0,PILIKULA TANK,TANK,KARNATAKA,28.0,30.0,4.9,7.9,6.5,7.2,128.0,224.0,2.0,3.0,2.1,7.0,23.0,1600.0,23.0,1600.0,Good,Clean
4502.0,RAMAMMANA KERE,TANK,KARNATAKA,25.0,25.0,2.8,6.9,7.2,8.4,896.0,1365.0,5.0,20.0,2.0,4.0,1200.0,94000.0,35000.0,1600000.0,Poor,Highly Polluted
4513.0,RAMAMMANA KERE,TANK,KARNATAKA,25.0,25.0,1.6,6.5,6.2,7.2,230.0,1366.0,2.0,47.0,0.56,3.51,3300.0,150000.0,24000.0,1600000.0,Poor,Highly Polluted
4531.0,RAYASANDRA LAKE,TANK,KARNATAKA,25.0,25.0,0.3,5.8,6.7,7.9,1035.0,1563.0,5.0,20.0,1.15,24.0,7900.0,94000.0,54000.0,540000.0,Poor,Highly Polluted
4498.0,"SANAVALLI DAM, MUNGOD",TANK,KARNATAKA,23.0,28.0,7.1,7.4,6.8,7.3,163.0,251.0,2.2,2.7,0.3,0.79,2.0,8.0,19.0,31.0,Good,Clean
3672.0,SANKALAPURAKERE TANK,TANK,KARNATAKA,22.0,27.0,4.1,6.4,7.4,7.9,450.0,700.0,2.0,2.6,0.3,0.3,170.0,460.0,1100.0,3500.0,Good,Clean
3594.0,SANKEY TANK,TANK,KARNATAKA,25.0,25.0,4.9,6.8,6.5,7.6,267.0,815.0,3.0,8.0,0.56,3.0,490.0,3300000.0,2400.0,24000000.0,Poor,Moderately Polluted
3667.0,SATHENAHALLIDODDAKERE TANK,TANK,KARNATAKA,22.0,28.0,4.5,6.2,7.6,8.1,780.0,1280.0,3.0,4.0,0.5,1.5,220.0,610.0,1600.0,4000.0,Moderate,Slightly Polluted
3674.0,SATHYAMANGALA KERE,TANK,KARNATAKA,22.0,28.0,5.4,6.5,7.5,7.9,370.0,470.0,1.8,2.4,0.3,0.3,140.0,340.0,1100.0,2400.0,Good,Clean
3694.0,SHANTHISAGARKERE TANK,TANK,KARNATAKA,25.0,28.0,6.0,7.3,7.7,8.3,104.0,330.0,2.0,3.0,0.3,0.47,,,,,Good,Clean
3677.0,SHARANABASAVESHWARA KERE,TANK,KARNATAKA,26.0,30.0,6.0,8.2,7.5,8.4,1035.0,1670.0,3.0,6.0,0.3,1.8,630.0,1400.0,2200.0,5400.0,Moderate,Slightly Polluted
3600.0,SHIVAPURA TANK,TANK,KARNATAKA,25.0,25.0,0.3,5.8,6.5,7.6,762.0,4110.0,5.0,83.0,2.0,9.19,4000.0,9400000.0,35000.0,54000000.0,Poor,Highly Polluted
3689.0,SOMESHWARAKERE TANK,TANK,KARNATAKA,23.0,25.0,5.8,6.8,7.1,7.9,732.0,1340.0,3.3,4.5,1.02,1.32,13.0,58.0,70.0,196.0,Moderate,Slightly Polluted
3668.0,SOUDRALLI KERE,TANK,KARNATAKA,21.0,27.0,4.3,5.9,7.3,7.8,690.0,1150.0,2.9,3.8,0.3,0.9,340.0,490.0,2200.0,3500.0,Moderate,Slightly Polluted
3633.0,SUBRAMANYAPURA TANK,TANK,KARNATAKA,25.0,25.0,0.3,4.8,6.5,7.6,969.0,2005.0,5.0,50.0,0.8,11.5,4600.0,940000.0,35000.0,5400000.0,Poor,Highly Polluted
3688.0,SUDANAKERE TANK,TANK,KARNATAKA,23.0,26.0,6.9,7.3,7.7,8.2,581.0,790.0,3.4,3.9,0.52,0.79,41.0,136.0,221.0,394.0,Moderate,Slightly Polluted
3690.0,UNAKALKERE TANK,TANK,KARNATAKA,25.0,26.0,6.9,7.3,7.7,8.3,876.0,1008.0,3.3,3.9,1.02,1.12,21.0,63.0,120.0,185.0,Moderate,Slightly Polluted
3640.0,UTTARAHALLI DORAIKERE,TANK,KARNATAKA,25.0,25.0,0.3,7.1,6.7,9.3,192.0,450.0,4.0,48.0,0.52,2.08,2700.0,94000.0,24000.0,540000.0,Poor,Highly Polluted
3632.0,VEERAPURA TANK,TANK,KARNATAKA,25.0,25.0,0.3,6.5,6.5,8.1,309.0,5860.0,3.0,124.0,0.8,9.0,4600.0,94000.0,24000.0,540000.0,Poor,Highly Polluted
3603.0,VENGAIHNAKERE,TANK,KARNATAKA,24.0,25.0,1.9,6.2,6.5,7.2,667.0,1330.0,2.0,81.0,0.8,12.0,2300.0,110000.0,24000.0,920000.0,Poor,Highly Polluted
3691.0,VIMANABHUTHIKERE TANK,TANK,KARNATAKA,25.0,32.0,6.2,7.7,7.2,8.3,92.0,290.0,2.0,2.2,0.3,0.5,,,,,Good,Clean
3630.0,YELAHANKA TANK,TANK,KARNATAKA,25.0,25.0,4.0,6.9,6.5,8.5,512.0,1120.0,4.0,14.0,1.2,3.7,140.0,94000.0,24000.0,1600000.0,Poor,Highly Polluted
3605.0,YELLAMALLAPPA TANK,TANK,KARNATAKA,25.0,25.0,3.1,5.6,6.6,7.6,887.0,1791.0,5.0,14.0,0.7,8.12,3300.0,170000.0,24000.0,920000.0,Poor,Highly Polluted
1579.0,"ALAPPUZHA, KERALA",LAKE,KERALA,29.0,30.0,5.4,7.8,6.9,7.5,148.0,1168.0,1.0,4.0,0.3,0.8,2.0,1400.0,2.0,2200.0,Moderate,Slightly Polluted
1441.0,"ASHTHAMUDI LAKE AT QUILON, KERALA",LAKE,KERALA,22.0,24.0,5.1,6.1,6.3,7.4,15000.0,18410.0,1.0,3.5,0.3,2.7,100.0,150.0,350.0,610.0,Moderate,Slightly Polluted
1578.0,"KAYAMKULAM, KERALA",LAKE,KERALA,29.0,30.0,3.1,5.6,6.9,8.0,1285.0,7651.0,1.4,5.9,0.3,0.3,200.0,1700.0,400.0,3500.0,Moderate,Slightly Polluted
1577.0,"KODUNGALLOOR, KERALA",LAKE,KERALA,26.0,31.0,5.7,8.0,6.5,8.7,100.0,33520.0,1.0,2.4,0.3,2.4,100.0,2000.0,630.0,6300.0,Moderate,Clean
2312.0,LAKE VEMBANAD AT PATHIRAMANAL (ALAPPUZHA),LAKE,KERALA,28.0,29.0,6.1,7.9,6.6,7.4,131.0,1314.0,1.0,3.8,0.3,0.3,2.0,1400.0,2.0,4100.0,Moderate,Slightly Polluted
1383.0,"ORUVATHILKOTTA LAKE, KERALA",LAKE,KERALA,26.0,27.0,1.6,3.2,6.4,7.8,173.0,240.0,1.0,7.2,0.3,0.3,920.0,1700.0,2100.0,3100.0,Poor,Moderately Polluted
1574.0,"PARAVUR, KERALA",LAKE,KERALA,20.0,23.0,5.1,6.9,6.2,7.6,12140.0,16130.0,1.0,2.3,0.3,1.8,94.0,140.0,380.0,490.0,Good,Clean
2318.0,PAZHASSI RESERVOIR (KANNUR),LAKE,KERALA,24.0,30.0,6.7,8.0,6.6,7.8,47.0,73.0,1.0,1.2,0.3,0.3,20.0,80.0,100.0,620.0,Good,Clean
1576.0,"PERIYAR LAKE AT THEKKADY, KERALA",LAKE,KERALA,24.0,26.0,6.5,7.8,6.7,7.6,36.0,44.0,1.0,1.0,0.3,0.3,2.0,2.0,2.0,100.0,Good,Clean
1580.0,"POOKOTE, KERALA",LAKE,KERALA,25.0,29.0,6.9,8.2,6.5,7.0,24.0,29.0,1.0,1.5,0.3,0.3,2.0,27.0,14.0,79.0,Good,Clean
2329.0,RSVR AT BHOOTHATHANKETU,LAKE,KERALA,24.0,29.0,6.9,8.2,6.2,8.1,23.0,56.0,1.0,1.3,0.3,0.7,47.0,3500.0,84.0,5400.0,Good,Clean
2330.0,RSVR AT EDAMALAYAR,LAKE,KERALA,25.0,29.0,6.9,8.2,6.4,7.7,21.0,48.0,1.0,1.0,0.3,0.3,2.0,120.0,12.0,400.0,Good,Clean
2328.0,RSVR AT MALAMPUZHA,LAKE,KERALA,22.0,31.0,6.1,7.8,6.8,7.8,77.0,138.0,1.0,3.4,0.3,3.6,2.0,700.0,100.0,1200.0,Moderate,Slightly Polluted
1385.0,"SASTHAMCOTTA LAKE, KERALA",LAKE,KERALA,21.0,25.0,6.5,7.5,6.4,7.8,162.0,185.0,1.0,2.0,0.3,0.7,70.0,110.0,240.0,410.0,Good,Clean
3470.0,"VELLAYANI LAKE AT VANDITHADOM, THIRUVANANTHAPURAM",LAKE,KERALA,26.0,27.0,5.2,7.1,5.7,6.9,105.0,165.0,1.7,3.8,0.3,0.3,200.0,700.0,700.0,1700.0,Moderate,Slightly Polluted
1575.0,"VEMBANAD LAKE,KOCHI (OIL TANKER JETTY), KERALA",LAKE,KERALA,27.0,31.0,3.4,7.8,6.3,7.9,200.0,42380.0,1.0,3.6,0.3,2.7,630.0,32000.0,1500.0,200000.0,Moderate,Slightly Polluted
3462.0,MANANCHIRA POND AT KOZHEKODE,POND,KERALA,23.0,32.0,6.5,8.2,6.7,8.0,43.0,190.0,1.0,2.1,0.3,0.72,20.0,810.0,40.0,1300.0,Good,Clean
2325.0,"POND AT (PADMANABHA) SREE
PADMANABHA SWAMY TEMPLE (TVPM)",POND,KERALA,26.0,27.0,2.5,6.7,7.0,7.9,248.0,282.0,3.7,7.8,0.3,0.3,1000.0,2200.0,3100.0,7000.0,Poor,Moderately Polluted
4557.0,POND C/O MOHIDHEEN PALLI,POND,LAKSHADWEEP,27.9,31.3,,,7.1,9.2,229.0,515.0,,,0.32,0.32,2.0,2.0,2.0,2.0,Poor,Highly Polluted
1401.0,POND NEAR JUMA MASJID,POND,LAKSHADWEEP,28.0,30.0,9.0,9.0,7.1,9.5,300.0,900.0,1.0,1.0,0.32,0.32,5.0,5.0,1600.0,1600.0,Moderate,Clean
4568.0,POND NEAR KULAPPINAKKAL,POND,LAKSHADWEEP,28.1,31.1,,,6.4,7.6,658.0,824.0,,,,,,,,,Poor,Highly Polluted
2132.0,BILAWALI TALAB AT INDORE,LAKE,MADHYA PRADESH,19.0,24.3,6.8,7.9,7.4,8.8,326.0,512.0,1.0,2.0,0.54,4.42,2.0,2.0,43.0,63.0,Moderate,Clean
3296.0,CHORAL DAM NEAR INDORE,LAKE,MADHYA PRADESH,20.0,24.0,7.0,7.8,7.1,8.4,325.0,573.0,1.0,1.3,0.02,1.01,2.0,2.0,40.0,58.0,Good,Clean
4615.0,GANGA SAGAR JABALPUR,LAKE,MADHYA PRADESH,17.0,28.2,5.8,7.3,7.1,8.2,280.0,764.0,2.7,6.0,0.3,0.77,2.0,110.0,43.0,920.0,Moderate,Slightly Polluted
2135.0,GOVINDGARH LAKE,LAKE,MADHYA PRADESH,19.2,32.9,6.7,7.9,7.0,8.1,204.0,288.0,1.0,1.6,0.35,1.18,2.0,2.0,33.0,47.0,Good,Clean
2141.0,JANUNIA TALAB NEAR W/S,LAKE,MADHYA PRADESH,20.0,32.0,6.0,8.6,6.8,8.1,215.0,524.0,1.4,8.4,0.33,9.17,2.0,180.0,49.0,24000.0,Poor,Moderately Polluted
2142.0,"KALISINDH RESERVOIR AT SARANGPUR,
RAJGARH",LAKE,MADHYA PRADESH,20.0,24.0,7.0,7.9,7.2,7.9,250.0,490.0,1.4,2.4,0.3,0.5,2.0,2.0,24.0,34.0,Good,Clean
3845.0,"KANHARGAON STOP DAM WATER
SUPPLY INTAKE OF CHHINDWARA TOWN",LAKE,MADHYA PRADESH,17.0,30.0,7.1,7.9,7.1,8.9,511.0,713.0,1.0,1.8,2.2,3.0,3.0,4.0,14.0,43.0,Moderate,Clean
2140.0,"KERWA DAM NEAR REST HOUSE, BPL",LAKE,MADHYA PRADESH,19.0,30.0,5.2,10.4,7.1,8.3,183.0,422.0,1.0,1.4,1.88,6.66,2.0,180.0,110.0,35000.0,Good,Clean
2128.0,"KHANDARI RESERVOIR WATER OFF TAKE
POINT",LAKE,MADHYA PRADESH,16.6,27.0,7.1,8.3,7.2,8.1,238.0,411.0,1.0,1.9,0.13,0.4,2.0,4.0,8.0,48.0,Good,Clean
4622.0,"KOPTAL LAKE AT WATER SUPPLY INTAKE
POINT CHHATARPUR",LAKE,MADHYA PRADESH,22.0,30.0,4.3,7.1,7.2,8.5,243.0,702.0,1.0,2.9,0.05,0.47,2.0,2.0,4.0,38.0,Good,Clean
1374.0,LOWER LAKE AT BHOPAL OUTLET M.P.,LAKE,MADHYA PRADESH,19.0,33.0,4.7,8.3,7.2,8.0,226.0,509.0,1.2,8.0,3.8,15.23,2.0,920.0,150.0,120000.0,Poor,Moderately Polluted
2130.0,"MADHAV LAKE, SHIVPURI",LAKE,MADHYA PRADESH,20.0,27.0,5.2,7.8,7.6,8.1,278.0,800.0,1.7,3.2,0.6,0.98,2.0,8.0,32.0,110.0,Moderate,Slightly Polluted
1466.0,"MULTAI TANK LAKE AT VILLA. KHARI ON BETUL-AMRAVATI ROAD M.P(.TAPTI NEAR AMARAWATI, ROAD BRIDGE AT
VILLAGE KHEDA)",LAKE,MADHYA PRADESH,17.0,32.0,7.0,8.0,7.3,8.2,611.0,813.0,1.2,1.8,2.2,2.9,3.0,7.0,15.0,75.0,Good,Clean
2134.0,NAGCHUN TALAB AT KHANDWA,LAKE,MADHYA PRADESH,19.0,23.8,6.2,7.7,6.1,8.5,260.0,371.0,1.0,1.8,0.62,4.08,2.0,2.0,36.0,63.0,Good,Clean
2136.0,"SHAHPURA LAKE AT WEIR NEAR
AYUSHMAN HOSPITAL, BHOPAL",LAKE,MADHYA PRADESH,20.0,33.0,2.0,10.2,6.8,8.6,445.0,738.0,4.8,12.0,3.35,21.39,14.0,2100.0,280.0,220000.0,Poor,Highly Polluted
2133.0,SIRPUR TALAB AT INDORE,LAKE,MADHYA PRADESH,20.0,23.0,6.7,7.8,7.4,8.2,344.0,796.0,1.0,1.4,0.68,1.22,2.0,2.0,34.0,63.0,Good,Clean
4614.0,SUPTAL JABALPUR,LAKE,MADHYA PRADESH,17.0,27.7,6.0,7.7,7.1,7.8,368.0,690.0,2.6,5.0,0.3,0.6,2.0,350.0,46.0,1600.0,Moderate,Slightly Polluted
2139.0,UPPER LAKE AT BAIRAGARH CLUB,LAKE,MADHYA PRADESH,19.0,32.0,4.1,8.0,7.4,8.1,211.0,285.0,1.0,1.7,2.22,5.03,2.0,3500.0,240.0,92000.0,Good,Clean
1373.0,"UPPER LAKE AT BHOPAL (INTAKE POINT), M.P.",LAKE,MADHYA PRADESH,19.0,32.0,5.0,8.1,7.2,7.7,208.0,305.0,1.1,4.2,2.43,3.9,2.0,4700.0,150.0,43000.0,Moderate,Slightly Polluted
2138.0,UPPER LAKE AT KARBALA CLUB,LAKE,MADHYA PRADESH,20.0,32.0,5.0,8.6,7.3,8.1,205.0,256.0,1.2,4.0,2.25,5.01,2.0,2600.0,110.0,92000.0,Moderate,Slightly Polluted
2137.0,UPPER LAKE AT YATCH CLUB,LAKE,MADHYA PRADESH,20.0,31.0,4.7,8.6,7.3,8.2,210.0,288.0,1.1,3.6,2.03,4.75,2.0,3500.0,140.0,54000.0,Moderate,Slightly Polluted
2131.0,YASHWANT SAGAR AT INDORE,LAKE,MADHYA PRADESH,20.0,24.0,6.6,7.9,7.6,8.5,493.0,743.0,1.0,2.2,0.65,1.12,2.0,2.0,40.0,70.0,Good,Clean
